CustomerID,Age,Gender,City,Product,Category,Quantity,Price,PurchaseDate
946,38,Male,Minnesota,Boots,Footwear,1,38,2026-02-15
947,46,Male,Pennsylvania,Coat,Outerwear,2,24,2026-02-16
948,57,Male,Indiana,Blouse,Clothing,3,32,2026-02-17
949,49,Male,Alabama,Hat,Accessories,4,90,2026-02-18
950,33,Male,Montana,Jeans,Clothing,5,36,2026-02-19
951,54,Male,New Mexico,Backpack,Accessories,1,37,2026-02-20
952,47,Male,Alaska,Dress,Clothing,2,51,2026-02-21
953,36,Male,Idaho,Hat,Accessories,3,71,2026-02-22
954,68,Male,Utah,Sunglasses,Accessories,4,50,2026-02-23
955,60,Male,Louisiana,Hat,Accessories,5,74,2026-02-24
956,55,Male,Mississippi,Dress,Clothing,1,75,2026-02-25
957,29,Male,Mississippi,Shirt,Clothing,2,99,2026-02-26
958,38,Male,Indiana,Scarf,Accessories,3,23,2026-02-27
959,70,Male,Washington,Sneakers,Footwear,4,53,2026-02-28
960,36,Male,Nevada,Skirt,Clothing,5,99,2026-03-01
961,18,Male,Louisiana,Jewelry,Accessories,1,48,2026-03-02
962,62,Male,Pennsylvania,Boots,Footwear,2,72,2026-03-03
963,29,Male,Michigan,Sunglasses,Accessories,3,64,2026-03-04
964,21,Male,South Carolina,Boots,Footwear,4,63,2026-03-05
965,42,Male,Arizona,Sandals,Footwear,5,51,2026-03-06
966,43,Male,Delaware,Boots,Footwear,1,55,2026-03-07
967,58,Male,Kentucky,Dress,Clothing,2,55,2026-03-08
968,27,Male,Georgia,Hoodie,Clothing,3,26,2026-03-09
969,57,Male,North Carolina,Shorts,Clothing,4,67,2026-03-10
970,40,Male,California,Coat,Outerwear,5,31,2026-03-11
971,45,Male,California,Jeans,Clothing,1,66,2026-03-12
972,47,Male,Indiana,Sunglasses,Accessories,2,67,2026-03-13
973,61,Male,Colorado,Sneakers,Footwear,3,61,2026-03-14
974,60,Male,Colorado,Jacket,Outerwear,4,75,2026-03-15
975,69,Male,North Carolina,Skirt,Clothing,5,90,2026-03-16
976,58,Male,Washington,Sweater,Clothing,1,40,2026-03-17
977,34,Male,Florida,T-shirt,Clothing,2,90,2026-03-18
978,20,Male,Washington,Belt,Accessories,3,20,2026-03-19
979,56,Male,Colorado,Gloves,Accessories,4,40,2026-03-20
980,64,Male,New Hampshire,Hat,Accessories,5,33,2026-03-21
981,56,Male,Maryland,Boots,Footwear,1,98,2026-03-22
982,27,Male,Maryland,Belt,Accessories,2,42,2026-03-23
983,35,Male,Texas,Coat,Outerwear,3,62,2026-03-24
984,24,Male,New Mexico,Hat,Accessories,4,45,2026-03-25
985,26,Male,Utah,Shoes,Footwear,5,78,2026-03-26
986,32,Male,West Virginia,Handbag,Accessories,1,80,2026-03-27
987,54,Male,Connecticut,Scarf,Accessories,2,96,2026-03-28
988,62,Male,West Virginia,Handbag,Accessories,3,47,2026-03-29
989,50,Male,Ohio,Pants,Clothing,4,84,2026-03-30
990,70,Male,Texas,Shoes,Footwear,5,31,2026-03-31
991,48,Male,Washington,Sunglasses,Accessories,1,63,2026-01-01
992,20,Male,Wisconsin,Shorts,Clothing,2,97,2026-01-02
993,46,Male,Louisiana,Jacket,Outerwear,3,99,2026-01-03
994,51,Male,Iowa,Sandals,Footwear,4,90,2026-01-04
995,53,Male,New York,Shoes,Footwear,5,68,2026-01-05
996,44,Male,Idaho,Jewelry,Accessories,1,80,2026-01-06
997,29,Male,Delaware,Sandals,Footwear,2,91,2026-01-07
998,64,Male,Kentucky,Pants,Clothing,3,30,2026-01-08
999,51,Male,Connecticut,Shoes,Footwear,4,90,2026-01-09
1000,50,Male,New Mexico,Socks,Clothing,5,28,2026-01-10
1001,43,Male,Georgia,Socks,Clothing,1,46,2026-01-11
1002,61,Male,Washington,Dress,Clothing,2,60,2026-01-12
1003,55,Male,North Dakota,Shoes,Footwear,3,59,2026-01-13
1004,56,Male,Ohio,Hat,Accessories,4,68,2026-01-14
1005,33,Male,Tennessee,Backpack,Accessories,5,79,2026-01-15
1006,43,Male,New York,Backpack,Accessories,1,94,2026-01-16
1007,21,Male,Michigan,Pants,Clothing,2,83,2026-01-17
1008,58,Male,Georgia,Gloves,Accessories,3,62,2026-01-18
1009,41,Male,New Mexico,Scarf,Accessories,4,85,2026-01-19
1010,39,Male,Louisiana,Hoodie,Clothing,5,30,2026-01-20
1011,54,Male,South Dakota,Jeans,Clothing,1,24,2026-01-21
1012,43,Male,Montana,Backpack,Accessories,2,25,2026-01-22
1013,28,Male,New Mexico,Sandals,Footwear,3,37,2026-01-23
1014,59,Male,South Carolina,Belt,Accessories,4,69,2026-01-24
1015,28,Male,Ohio,Shoes,Footwear,5,97,2026-01-25
1016,68,Male,North Carolina,Gloves,Accessories,1,24,2026-01-26
1017,20,Male,Idaho,Belt,Accessories,2,30,2026-01-27
1018,21,Male,Oklahoma,Jacket,Outerwear,3,53,2026-01-28
1019,50,Male,Georgia,Dress,Clothing,4,70,2026-01-29
1020,32,Male,Kentucky,Shirt,Clothing,5,76,2026-01-30
1021,24,Male,Delaware,Scarf,Accessories,1,95,2026-01-31
1022,55,Male,Massachusetts,Coat,Outerwear,2,51,2026-02-01
1023,61,Male,Nebraska,Handbag,Accessories,3,41,2026-02-02
1024,61,Male,Maine,Sunglasses,Accessories,4,71,2026-02-03
1025,28,Male,Pennsylvania,T-shirt,Clothing,5,66,2026-02-04
1026,60,Male,Nebraska,Shirt,Clothing,1,84,2026-02-05
1027,49,Male,Virginia,Handbag,Accessories,2,95,2026-02-06
1028,33,Male,Ohio,Jewelry,Accessories,3,90,2026-02-07
1029,45,Male,Nebraska,Hoodie,Clothing,4,36,2026-02-08
1030,29,Male,Ohio,Gloves,Accessories,5,22,2026-02-09
1031,58,Male,Kentucky,Coat,Outerwear,1,89,2026-02-10
1032,22,Male,Tennessee,Sandals,Footwear,2,50,2026-02-11
1033,55,Male,Maine,Boots,Footwear,3,36,2026-02-12
1034,19,Male,Montana,Pants,Clothing,4,52,2026-02-13
1035,68,Male,Maryland,Socks,Clothing,5,29,2026-02-14
1036,61,Male,Georgia,Blouse,Clothing,1,89,2026-02-15
1037,68,Male,Hawaii,Handbag,Accessories,2,47,2026-02-16
1038,52,Male,Rhode Island,Jewelry,Accessories,3,25,2026-02-17
1039,41,Male,Nebraska,Pants,Clothing,4,74,2026-02-18
1040,29,Male,Michigan,Belt,Accessories,5,46,2026-02-19
1041,68,Male,North Carolina,Jeans,Clothing,1,22,2026-02-20
1042,36,Male,Minnesota,Shirt,Clothing,2,25,2026-02-21
1043,55,Male,Maryland,Belt,Accessories,3,80,2026-02-22
1044,28,Male,Hawaii,Jeans,Clothing,4,76,2026-02-23
1045,39,Male,Oregon,Jeans,Clothing,5,30,2026-02-24
1046,54,Male,New Mexico,Sweater,Clothing,1,79,2026-02-25
1047,40,Male,Illinois,Sneakers,Footwear,2,22,2026-02-26
1048,31,Male,Utah,Socks,Clothing,3,36,2026-02-27
1049,30,Male,Maine,Socks,Clothing,4,77,2026-02-28
1050,45,Male,Virginia,Sunglasses,Accessories,5,33,2026-03-01
1051,48,Male,Florida,Sneakers,Footwear,1,64,2026-03-02
1052,45,Male,Ohio,Socks,Clothing,2,53,2026-03-03
1053,60,Male,Virginia,Shoes,Footwear,3,36,2026-03-04
1054,59,Male,Kansas,Blouse,Clothing,4,70,2026-03-05
1055,18,Male,Arkansas,Shorts,Clothing,5,96,2026-03-06
1056,70,Male,Massachusetts,Jacket,Outerwear,1,27,2026-03-07
1057,20,Male,Idaho,Sweater,Clothing,2,64,2026-03-08
1058,65,Male,Wisconsin,Jacket,Outerwear,3,23,2026-03-09
1059,29,Male,New Mexico,Scarf,Accessories,4,33,2026-03-10
1060,22,Male,North Carolina,Jacket,Outerwear,5,34,2026-03-11
1061,27,Male,Iowa,Sweater,Clothing,1,35,2026-03-12
1062,36,Male,Idaho,Coat,Outerwear,2,62,2026-03-13
1063,59,Male,Ohio,Boots,Footwear,3,75,2026-03-14
1064,62,Male,Alabama,Hoodie,Clothing,4,29,2026-03-15
1065,34,Male,Wyoming,Hat,Accessories,5,28,2026-03-16
1066,59,Male,Alabama,T-shirt,Clothing,1,20,2026-03-17
1067,49,Male,Mississippi,Coat,Outerwear,2,96,2026-03-18
1068,18,Male,Pennsylvania,Dress,Clothing,3,43,2026-03-19
1069,55,Male,Wyoming,Shirt,Clothing,4,94,2026-03-20
1070,38,Male,Maryland,Skirt,Clothing,5,81,2026-03-21
1071,50,Male,North Carolina,Jewelry,Accessories,1,75,2026-03-22
1072,61,Male,Pennsylvania,Hat,Accessories,2,81,2026-03-23
1073,48,Male,Idaho,Shorts,Clothing,3,92,2026-03-24
1074,22,Male,California,Scarf,Accessories,4,96,2026-03-25
1075,48,Male,Tennessee,Jewelry,Accessories,5,71,2026-03-26
1076,57,Male,Missouri,Sunglasses,Accessories,1,50,2026-03-27
1077,33,Male,North Dakota,Coat,Outerwear,2,72,2026-03-28
1078,58,Male,West Virginia,Jacket,Outerwear,3,28,2026-03-29
1079,37,Male,Arizona,Sweater,Clothing,4,59,2026-03-30
1080,18,Male,Oklahoma,Coat,Outerwear,5,33,2026-03-31
1081,65,Male,Pennsylvania,Scarf,Accessories,1,59,2026-01-01
1082,62,Male,Idaho,Belt,Accessories,2,30,2026-01-02
1083,54,Male,South Carolina,Hat,Accessories,3,85,2026-01-03
1084,35,Male,Washington,Backpack,Accessories,4,97,2026-01-04
1085,34,Male,Arkansas,T-shirt,Clothing,5,36,2026-01-05
1086,25,Male,Utah,Jewelry,Accessories,1,85,2026-01-06
1087,53,Male,Alaska,Sunglasses,Accessories,2,62,2026-01-07
1088,45,Male,West Virginia,Jeans,Clothing,3,71,2026-01-08
1089,49,Male,Louisiana,Pants,Clothing,4,21,2026-01-09
1090,40,Male,Arizona,Backpack,Accessories,5,61,2026-01-10
1091,38,Male,Connecticut,Scarf,Accessories,1,58,2026-01-11
1092,44,Male,North Carolina,Sweater,Clothing,2,80,2026-01-12
1093,68,Male,South Dakota,Jewelry,Accessories,3,50,2026-01-13
1094,60,Male,Delaware,Sneakers,Footwear,4,48,2026-01-14
1095,25,Male,Connecticut,Jewelry,Accessories,5,40,2026-01-15
1096,19,Male,Tennessee,Coat,Outerwear,1,34,2026-01-16
1097,57,Male,New Hampshire,Coat,Outerwear,2,46,2026-01-17
1098,58,Male,Vermont,Sunglasses,Accessories,3,27,2026-01-18
1099,49,Male,Idaho,Handbag,Accessories,4,98,2026-01-19
1100,19,Male,North Carolina,Sweater,Clothing,5,73,2026-01-20
1101,50,Male,Nevada,Pants,Clothing,1,28,2026-01-21
1102,30,Male,Delaware,Gloves,Accessories,2,76,2026-01-22
1103,52,Male,Texas,Sweater,Clothing,3,83,2026-01-23
1104,35,Male,Tennessee,Hoodie,Clothing,4,23,2026-01-24
1105,35,Male,Delaware,Hat,Accessories,5,28,2026-01-25
1106,33,Male,Massachusetts,T-shirt,Clothing,1,83,2026-01-26
1107,52,Male,Minnesota,Skirt,Clothing,2,96,2026-01-27
1108,69,Male,Texas,Sneakers,Footwear,3,62,2026-01-28
1109,27,Male,Nebraska,Shorts,Clothing,4,25,2026-01-29
1110,66,Male,Oklahoma,Hoodie,Clothing,5,97,2026-01-30
1111,28,Male,Texas,Hoodie,Clothing,1,61,2026-01-31
1112,22,Male,New York,Shoes,Footwear,2,66,2026-02-01
1113,69,Male,Washington,Hoodie,Clothing,3,67,2026-02-02
1114,28,Male,Maryland,Sunglasses,Accessories,4,80,2026-02-03
1115,55,Male,New Hampshire,Skirt,Clothing,5,25,2026-02-04
1116,30,Male,New York,Hat,Accessories,1,58,2026-02-05
1117,67,Male,Hawaii,Backpack,Accessories,2,96,2026-02-06
1118,25,Male,California,Sunglasses,Accessories,3,77,2026-02-07
1119,49,Male,Indiana,Belt,Accessories,4,65,2026-02-08
1120,34,Male,Louisiana,Jewelry,Accessories,5,36,2026-02-09
1121,22,Male,Pennsylvania,Sneakers,Footwear,1,84,2026-02-10
1122,63,Male,Florida,T-shirt,Clothing,2,58,2026-02-11
1123,70,Male,North Carolina,Handbag,Accessories,3,62,2026-02-12
1124,36,Male,Massachusetts,Hat,Accessories,4,67,2026-02-13
1125,42,Male,Iowa,Sweater,Clothing,5,20,2026-02-14
1126,27,Male,North Dakota,Sandals,Footwear,1,90,2026-02-15
1127,23,Male,Iowa,Scarf,Accessories,2,58,2026-02-16
1128,50,Male,Delaware,Shirt,Clothing,3,53,2026-02-17
1129,56,Male,New York,Gloves,Accessories,4,30,2026-02-18
1130,37,Male,New Hampshire,Hoodie,Clothing,5,65,2026-02-19
1131,67,Male,Kentucky,Jewelry,Accessories,1,41,2026-02-20
1132,67,Male,Illinois,Shirt,Clothing,2,73,2026-02-21
1133,50,Male,North Carolina,Hoodie,Clothing,3,98,2026-02-22
1134,36,Male,Connecticut,Shoes,Footwear,4,36,2026-02-23
1135,62,Male,Wisconsin,T-shirt,Clothing,5,81,2026-02-24
1136,65,Male,Massachusetts,Skirt,Clothing,1,90,2026-02-25
1137,23,Male,Illinois,Handbag,Accessories,2,83,2026-02-26
1138,46,Male,New Mexico,Shirt,Clothing,3,91,2026-02-27
1139,18,Male,Iowa,Pants,Clothing,4,36,2026-02-28
1140,58,Male,Alabama,Coat,Outerwear,5,53,2026-03-01
1141,31,Male,Maryland,Jeans,Clothing,1,39,2026-03-02
1142,39,Male,Ohio,Gloves,Accessories,2,33,2026-03-03
1143,69,Male,Ohio,T-shirt,Clothing,3,76,2026-03-04
1144,68,Male,Nevada,Boots,Footwear,4,23,2026-03-05
1145,41,Male,South Carolina,Jeans,Clothing,5,54,2026-03-06
1146,31,Male,Nevada,Sneakers,Footwear,1,89,2026-03-07
1147,48,Male,Wisconsin,Sneakers,Footwear,2,38,2026-03-08
1148,59,Male,Tennessee,Hat,Accessories,3,36,2026-03-09
1149,34,Male,Florida,Pants,Clothing,4,66,2026-03-10
1150,21,Male,Georgia,Jewelry,Accessories,5,42,2026-03-11
1151,29,Male,Kentucky,Jewelry,Accessories,1,36,2026-03-12
1152,41,Male,Ohio,Blouse,Clothing,2,86,2026-03-13
1153,62,Male,Connecticut,Handbag,Accessories,3,49,2026-03-14
1154,27,Male,Idaho,Shirt,Clothing,4,41,2026-03-15
1155,49,Male,Georgia,Dress,Clothing,5,82,2026-03-16
1156,67,Male,Tennessee,T-shirt,Clothing,1,53,2026-03-17
1157,20,Male,Hawaii,Shoes,Footwear,2,21,2026-03-18
1158,37,Male,Maryland,Belt,Accessories,3,66,2026-03-19
1159,69,Male,Nevada,Belt,Accessories,4,89,2026-03-20
1160,66,Male,New Hampshire,Handbag,Accessories,5,55,2026-03-21
1161,37,Male,North Dakota,Scarf,Accessories,1,42,2026-03-22
1162,63,Male,Oklahoma,Shorts,Clothing,2,52,2026-03-23
1163,47,Male,North Carolina,Sandals,Footwear,3,92,2026-03-24
1164,26,Male,Tennessee,Pants,Clothing,4,56,2026-03-25
1165,68,Male,Montana,Dress,Clothing,5,96,2026-03-26
1166,51,Male,Wisconsin,T-shirt,Clothing,1,64,2026-03-27
1167,48,Male,Connecticut,Dress,Clothing,2,48,2026-03-28
1168,60,Male,New Jersey,Socks,Clothing,3,83,2026-03-29
1169,68,Male,Mississippi,Scarf,Accessories,4,91,2026-03-30
1170,25,Male,Wyoming,Backpack,Accessories,5,94,2026-03-31
1171,57,Male,Illinois,Skirt,Clothing,1,62,2026-01-01
1172,41,Male,Louisiana,Socks,Clothing,2,55,2026-01-02
1173,59,Male,Oregon,Coat,Outerwear,3,68,2026-01-03
1174,44,Male,South Dakota,Jewelry,Accessories,4,76,2026-01-04
1175,42,Male,Michigan,Backpack,Accessories,5,31,2026-01-05
1176,35,Male,New Jersey,Belt,Accessories,1,81,2026-01-06
1177,36,Male,Oregon,Dress,Clothing,2,83,2026-01-07
1178,54,Male,Iowa,Skirt,Clothing,3,21,2026-01-08
1179,37,Male,South Carolina,Dress,Clothing,4,22,2026-01-09
1180,20,Male,Indiana,T-shirt,Clothing,5,33,2026-01-10
1181,23,Male,Oregon,Skirt,Clothing,1,23,2026-01-11
1182,61,Male,New York,Shorts,Clothing,2,96,2026-01-12
1183,37,Male,New Mexico,Jewelry,Accessories,3,21,2026-01-13
1184,23,Male,Louisiana,Pants,Clothing,4,39,2026-01-14
1185,63,Male,South Carolina,Belt,Accessories,5,73,2026-01-15
1186,47,Male,Maine,Jeans,Clothing,1,64,2026-01-16
1187,63,Male,Indiana,Jeans,Clothing,2,68,2026-01-17
1188,56,Male,Iowa,Hat,Accessories,3,89,2026-01-18
1189,68,Male,Mississippi,Blouse,Clothing,4,29,2026-01-19
1190,64,Male,Arkansas,Shirt,Clothing,5,97,2026-01-20
1191,62,Male,South Carolina,Shirt,Clothing,1,45,2026-01-21
1192,34,Male,Indiana,T-shirt,Clothing,2,70,2026-01-22
1193,49,Male,Florida,Coat,Outerwear,3,56,2026-01-23
1194,40,Male,Alaska,Jacket,Outerwear,4,55,2026-01-24
1195,50,Male,New York,Hoodie,Clothing,5,46,2026-01-25
1196,25,Male,Texas,Scarf,Accessories,1,95,2026-01-26
1197,30,Male,North Dakota,Belt,Accessories,2,88,2026-01-27
1198,54,Male,Vermont,Sneakers,Footwear,3,92,2026-01-28
1199,40,Male,New Jersey,Socks,Clothing,4,49,2026-01-29
1200,49,Male,Maryland,Sandals,Footwear,5,89,2026-01-30
1201,27,Male,Connecticut,Coat,Outerwear,1,22,2026-01-31
1202,27,Male,Illinois,Shoes,Footwear,2,61,2026-02-01
1203,48,Male,Maryland,Scarf,Accessories,3,29,2026-02-02
1204,40,Male,Minnesota,Sneakers,Footwear,4,82,2026-02-03
1205,67,Male,Florida,Belt,Accessories,5,94,2026-02-04
1206,52,Male,California,Handbag,Accessories,1,99,2026-02-05
1207,22,Male,Mississippi,Handbag,Accessories,2,59,2026-02-06
1208,62,Male,Washington,Boots,Footwear,3,90,2026-02-07
1209,20,Male,Wisconsin,Boots,Footwear,4,100,2026-02-08
1210,41,Male,Pennsylvania,Pants,Clothing,5,62,2026-02-09
1211,34,Male,Missouri,Sunglasses,Accessories,1,78,2026-02-10
1212,23,Male,Oklahoma,Hoodie,Clothing,2,94,2026-02-11
1213,32,Male,Pennsylvania,Shoes,Footwear,3,74,2026-02-12
1214,68,Male,Kentucky,Handbag,Accessories,4,52,2026-02-13
1215,30,Male,Vermont,Jacket,Outerwear,5,81,2026-02-14
1216,66,Male,Oregon,Blouse,Clothing,1,20,2026-02-15
1217,62,Male,Utah,Pants,Clothing,2,32,2026-02-16
1218,50,Male,Nebraska,Boots,Footwear,3,63,2026-02-17
1219,55,Male,Pennsylvania,Boots,Footwear,4,79,2026-02-18
1220,19,Male,Vermont,Sweater,Clothing,5,23,2026-02-19
1221,67,Male,Kentucky,Gloves,Accessories,1,64,2026-02-20
1222,18,Male,Iowa,Socks,Clothing,2,69,2026-02-21
1223,58,Male,Indiana,Jeans,Clothing,3,69,2026-02-22
1224,69,Male,Kansas,Pants,Clothing,4,24,2026-02-23
1225,62,Male,Illinois,Shorts,Clothing,5,50,2026-02-24
1226,28,Male,North Carolina,Gloves,Accessories,1,97,2026-02-25
1227,53,Male,Ohio,Sandals,Footwear,2,91,2026-02-26
1228,27,Male,Illinois,Blouse,Clothing,3,37,2026-02-27
1229,55,Male,Indiana,Jacket,Outerwear,4,55,2026-02-28
1230,34,Male,Kansas,Jewelry,Accessories,5,52,2026-03-01
1231,25,Male,Illinois,Hat,Accessories,1,80,2026-03-02
1232,66,Male,Pennsylvania,Socks,Clothing,2,79,2026-03-03
1233,57,Male,New York,Handbag,Accessories,3,23,2026-03-04
1234,46,Male,Utah,Pants,Clothing,4,73,2026-03-05
1235,38,Male,New Jersey,Gloves,Accessories,5,99,2026-03-06
1236,23,Male,Idaho,Sweater,Clothing,1,22,2026-03-07
1237,42,Male,New Mexico,Hat,Accessories,2,68,2026-03-08
1238,25,Male,Michigan,Dress,Clothing,3,92,2026-03-09
1239,55,Male,Wyoming,Pants,Clothing,4,77,2026-03-10
1240,62,Male,New Jersey,Coat,Outerwear,5,37,2026-03-11
1241,41,Male,New Jersey,Scarf,Accessories,1,79,2026-03-12
1242,58,Male,Hawaii,Hoodie,Clothing,2,51,2026-03-13
1243,56,Male,Nevada,Socks,Clothing,3,27,2026-03-14
1244,25,Male,New Hampshire,Blouse,Clothing,4,23,2026-03-15
1245,70,Male,Indiana,Socks,Clothing,5,76,2026-03-16
1246,42,Male,New York,Dress,Clothing,1,31,2026-03-17
1247,27,Male,Louisiana,Hoodie,Clothing,2,60,2026-03-18
1248,65,Male,Virginia,T-shirt,Clothing,3,99,2026-03-19
1249,62,Male,Wisconsin,Hat,Accessories,4,37,2026-03-20
1250,62,Male,Oregon,Boots,Footwear,5,50,2026-03-21
1251,52,Male,New Hampshire,Jeans,Clothing,1,26,2026-03-22
1252,56,Male,Indiana,Shorts,Clothing,2,86,2026-03-23
1253,28,Male,Massachusetts,Sandals,Footwear,3,41,2026-03-24
1254,39,Male,Montana,Sandals,Footwear,4,23,2026-03-25
1255,54,Male,California,Sneakers,Footwear,5,56,2026-03-26
1256,30,Male,Indiana,Hat,Accessories,1,68,2026-03-27
1257,45,Male,West Virginia,Coat,Outerwear,2,48,2026-03-28
1258,68,Male,Minnesota,Dress,Clothing,3,67,2026-03-29
1259,47,Male,Ohio,Boots,Footwear,4,87,2026-03-30
1260,68,Male,Minnesota,Skirt,Clothing,5,64,2026-03-31
1261,63,Male,Virginia,Shirt,Clothing,1,93,2026-01-01
1262,20,Male,Connecticut,Shirt,Clothing,2,29,2026-01-02
1263,29,Male,Tennessee,Boots,Footwear,3,62,2026-01-03
1264,41,Male,Delaware,Hoodie,Clothing,4,70,2026-01-04
1265,52,Male,Vermont,Sweater,Clothing,5,92,2026-01-05
1266,32,Male,Louisiana,Shirt,Clothing,1,79,2026-01-06
1267,20,Male,North Dakota,Blouse,Clothing,2,31,2026-01-07
1268,47,Male,Oregon,T-shirt,Clothing,3,83,2026-01-08
1269,23,Male,Idaho,Jacket,Outerwear,4,88,2026-01-09
1270,43,Male,Vermont,Jewelry,Accessories,5,53,2026-01-10
1271,67,Male,West Virginia,Hoodie,Clothing,1,98,2026-01-11
1272,70,Male,Kentucky,Jewelry,Accessories,2,57,2026-01-12
1273,35,Male,Wisconsin,Sandals,Footwear,3,80,2026-01-13
1274,41,Male,Mississippi,Jeans,Clothing,4,29,2026-01-14
1275,54,Male,Missouri,Hat,Accessories,5,73,2026-01-15
1276,55,Male,Arkansas,Sweater,Clothing,1,32,2026-01-16
1277,51,Male,Wyoming,Boots,Footwear,2,68,2026-01-17
1278,19,Male,Rhode Island,Blouse,Clothing,3,97,2026-01-18
1279,28,Male,Utah,Shorts,Clothing,4,98,2026-01-19
1280,63,Male,Maryland,Hoodie,Clothing,5,56,2026-01-20
1281,30,Male,Georgia,Pants,Clothing,1,78,2026-01-21
1282,29,Male,New Jersey,Belt,Accessories,2,81,2026-01-22
1283,24,Male,New Hampshire,Shirt,Clothing,3,68,2026-01-23
1284,69,Male,Oregon,Shirt,Clothing,4,94,2026-01-24
1285,65,Male,Arkansas,Dress,Clothing,5,93,2026-01-25
1286,64,Male,North Carolina,Gloves,Accessories,1,99,2026-01-26
1287,40,Male,West Virginia,Gloves,Accessories,2,49,2026-01-27
1288,24,Male,Utah,Jeans,Clothing,3,28,2026-01-28
1289,66,Male,South Dakota,Belt,Accessories,4,93,2026-01-29
1290,35,Male,New Hampshire,Jacket,Outerwear,5,24,2026-01-30
1291,67,Male,Maryland,Skirt,Clothing,1,35,2026-01-31
1292,69,Male,South Dakota,Sandals,Footwear,2,68,2026-02-01
1293,26,Male,Kentucky,Belt,Accessories,3,61,2026-02-02
1294,23,Male,Florida,Sweater,Clothing,4,74,2026-02-03
1295,27,Male,Texas,Shirt,Clothing,5,64,2026-02-04
1296,30,Male,New Mexico,Sneakers,Footwear,1,60,2026-02-05
1297,48,Male,South Dakota,Jeans,Clothing,2,29,2026-02-06
1298,44,Male,New Jersey,Sandals,Footwear,3,85,2026-02-07
1299,29,Male,Indiana,Pants,Clothing,4,81,2026-02-08
1300,29,Male,Louisiana,Belt,Accessories,5,23,2026-02-09
1301,67,Male,West Virginia,T-shirt,Clothing,1,100,2026-02-10
1302,42,Male,Maine,Shirt,Clothing,2,54,2026-02-11
1303,23,Male,Idaho,Sneakers,Footwear,3,25,2026-02-12
1304,34,Male,New York,Blouse,Clothing,4,32,2026-02-13
1305,64,Male,Montana,Backpack,Accessories,5,63,2026-02-14
1306,31,Male,Mississippi,Pants,Clothing,1,56,2026-02-15
1307,54,Male,Alaska,Sweater,Clothing,2,33,2026-02-16
1308,23,Male,Missouri,Coat,Outerwear,3,32,2026-02-17
1309,59,Male,Rhode Island,Dress,Clothing,4,38,2026-02-18
1310,32,Male,Hawaii,Blouse,Clothing,5,21,2026-02-19
1311,43,Male,South Carolina,Hoodie,Clothing,1,59,2026-02-20
1312,32,Male,Tennessee,Shoes,Footwear,2,87,2026-02-21
1313,66,Male,Missouri,T-shirt,Clothing,3,79,2026-02-22
1314,70,Male,Missouri,Shoes,Footwear,4,28,2026-02-23
1315,42,Male,Missouri,Boots,Footwear,5,67,2026-02-24
1316,56,Male,Mississippi,Shorts,Clothing,1,75,2026-02-25
1317,28,Male,Arkansas,Belt,Accessories,2,32,2026-02-26
1318,28,Male,Kentucky,Pants,Clothing,3,43,2026-02-27
1319,52,Male,Connecticut,Shorts,Clothing,4,93,2026-02-28
1320,65,Male,Oklahoma,Sunglasses,Accessories,5,24,2026-03-01
1321,56,Male,California,Hat,Accessories,1,31,2026-03-02
1322,59,Male,Missouri,T-shirt,Clothing,2,84,2026-03-03
1323,23,Male,Washington,Pants,Clothing,3,74,2026-03-04
1324,58,Male,New York,Shorts,Clothing,4,62,2026-03-05
1325,39,Male,Indiana,Jewelry,Accessories,5,77,2026-03-06
1326,28,Male,Oregon,Backpack,Accessories,1,73,2026-03-07
1327,40,Male,Texas,Shoes,Footwear,2,50,2026-03-08
1328,52,Male,Florida,Coat,Outerwear,3,40,2026-03-09
1329,37,Male,Rhode Island,Sweater,Clothing,4,97,2026-03-10
1330,70,Male,Texas,Gloves,Accessories,5,63,2026-03-11
1331,30,Male,Vermont,Handbag,Accessories,1,65,2026-03-12
1332,38,Male,Maryland,Socks,Clothing,2,91,2026-03-13
1333,66,Male,Alaska,Hoodie,Clothing,3,60,2026-03-14
1334,29,Male,Idaho,Pants,Clothing,4,69,2026-03-15
1335,46,Male,West Virginia,Coat,Outerwear,5,52,2026-03-16
1336,56,Male,Nevada,Boots,Footwear,1,49,2026-03-17
1337,23,Male,Oregon,Sneakers,Footwear,2,85,2026-03-18
1338,37,Male,Tennessee,Sweater,Clothing,3,86,2026-03-19
1339,56,Male,Alabama,Handbag,Accessories,4,51,2026-03-20
1340,36,Male,Indiana,Belt,Accessories,5,56,2026-03-21
1341,40,Male,Idaho,Belt,Accessories,1,72,2026-03-22
1342,26,Male,Rhode Island,Hoodie,Clothing,2,27,2026-03-23
1343,57,Male,Arizona,Sunglasses,Accessories,3,43,2026-03-24
1344,68,Male,Florida,Sneakers,Footwear,4,56,2026-03-25
1345,56,Male,New York,T-shirt,Clothing,5,37,2026-03-26
1346,40,Male,Nebraska,Dress,Clothing,1,21,2026-03-27
1347,44,Male,Mississippi,Hoodie,Clothing,2,91,2026-03-28
1348,44,Male,Vermont,Sweater,Clothing,3,95,2026-03-29
1349,19,Male,Nebraska,Belt,Accessories,4,54,2026-03-30
1350,21,Male,South Carolina,Socks,Clothing,5,36,2026-03-31
1351,31,Male,Delaware,Sunglasses,Accessories,1,71,2026-01-01
1352,30,Male,Vermont,Coat,Outerwear,2,31,2026-01-02
